Order_ID,Order_Date,Region,Segment,Category,Product,Quantity,Unit_Price,Discount,Sales,Profit,Ship_Mode
ORD-5845,2025-10-25,North,Corporate,Technology,Tablet,3,15460.3,0.0,46380.9,7484.2,Standard
ORD-5846,2025-10-25,West,Corporate,Technology,Tablet,2,15432.79,0.1,27779.02,2640.74,Express
ORD-5847,2025-10-25,West,Consumer,Office Supplies,Whiteboard,1,1483.46,0.0,1483.46,415.1,Standard
ORD-5848,2025-10-25,North,Corporate,Technology,Monitor 24in,2,8713.45,0.0,17426.89,2025.09,Standard
ORD-5849,2025-10-25,North,Small Business,Office Supplies,Sticky Notes,1,58.93,0.1,53.04,17.49,Standard
ORD-5850,2025-10-25,South,Corporate,Office Supplies,Stapler,2,189.14,0.2,302.63,104.87,Same Day
ORD-5851,2025-10-25,West,Small Business,Home Appliances,Room Heater,1,2569.49,0.05,2441.01,481.01,Standard
ORD-5852,2025-10-25,South,Corporate,Technology,Wireless Mouse,1,683.65,0.15,581.1,81.86,Standard
ORD-5853,2025-10-25,West,Consumer,Furniture,Study Table,1,3499.15,0.2,2799.32,612.73,Standard
ORD-5854,2025-10-26,West,Small Business,Home Appliances,Electric Kettle,1,1476.48,0.0,1476.48,359.47,Standard
ORD-5855,2025-10-26,North,Consumer,Home Appliances,Mixer Grinder,2,3216.35,0.1,5789.44,1072.67,Standard
ORD-5856,2025-10-26,East,Corporate,Technology,Laptop,1,46691.11,0.15,39687.45,7172.76,Standard
ORD-5857,2025-10-26,North,Consumer,Home Appliances,Mixer Grinder,1,3131.06,0.0,3131.06,509.54,Standard
ORD-5858,2025-10-26,South,Consumer,Technology,Smartphone,1,23073.44,0.15,19612.42,2743.58,Express
ORD-5859,2025-10-26,West,Corporate,Furniture,Study Table,1,3767.39,0.0,3767.39,772.96,Standard
ORD-5860,2025-10-26,West,Corporate,Furniture,Office Chair,2,3925.6,0.05,7458.63,1246.26,Standard
ORD-5861,2025-10-26,East,Consumer,Technology,Bluetooth Speaker,1,1838.67,0.0,1838.67,229.03,Express
ORD-5862,2025-10-27,East,Consumer,Furniture,Bookshelf,1,3361.19,0.0,3361.19,617.07,Standard
ORD-5863,2025-10-27,South,Small Business,Office Supplies,Whiteboard,1,1527.12,0.0,1527.12,511.55,Standard
ORD-5864,2025-10-27,West,Small Business,Office Supplies,Notebook Pack,1,221.34,0.0,221.34,62.03,Same Day
ORD-5865,2025-10-27,South,Consumer,Office Supplies,Desk Organizer,2,481.89,0.0,963.77,310.28,Standard
ORD-5866,2025-10-27,North,Consumer,Furniture,Study Table,1,3673.62,0.15,3122.58,649.9,Standard
ORD-5867,2025-10-27,East,Small Business,Home Appliances,Air Fryer,3,6075.3,0.05,17314.59,3847.38,Standard
ORD-5868,2025-10-27,North,Consumer,Technology,Monitor 24in,2,9936.61,0.0,19873.22,2061.63,Standard
ORD-5869,2025-10-27,West,Corporate,Technology,Printer,1,7979.72,0.0,7979.72,1431.78,Express
ORD-5870,2025-10-27,East,Corporate,Furniture,Executive Desk,1,9260.91,0.0,9260.91,2020.83,Standard
ORD-5871,2025-10-27,South,Consumer,Furniture,Sofa Set,1,19730.22,0.0,19730.22,3625.72,Express
ORD-5872,2025-10-28,South,Corporate,Technology,Tablet,1,15689.17,0.0,15689.17,1722.54,Standard
ORD-5873,2025-10-28,South,Small Business,Technology,Laptop,1,45616.29,0.1,41054.66,4351.21,Express
ORD-5874,2025-10-28,North,Consumer,Technology,Smartphone,1,21430.69,0.0,21430.69,2524.18,Standard
ORD-5875,2025-10-28,South,Consumer,Technology,Monitor 24in,3,10024.2,0.1,27065.34,4891.42,Standard
ORD-5876,2025-10-28,East,Consumer,Technology,Printer,1,8177.13,0.05,7768.27,1261.59,Standard
ORD-5877,2025-10-28,West,Consumer,Furniture,Bookshelf,2,3215.57,0.05,6109.58,1166.31,Standard
ORD-5878,2025-10-28,West,Consumer,Home Appliances,Electric Kettle,1,1296.78,0.1,1167.1,206.9,Standard
ORD-5879,2025-10-28,West,Corporate,Office Supplies,Notebook Pack,1,234.73,0.15,199.52,60.89,Standard
ORD-5880,2025-10-28,South,Small Business,Furniture,Bookshelf,1,3309.58,0.0,3309.58,665.35,Express
ORD-5881,2025-10-29,South,Corporate,Home Appliances,Vacuum Cleaner,3,8978.23,0.15,22894.48,4739.35,Standard
ORD-5882,2025-10-29,South,Small Business,Technology,Printer,1,7006.84,0.2,5605.47,760.01,Express
ORD-5883,2025-10-29,East,Corporate,Home Appliances,Mixer Grinder,2,3559.71,0.0,7119.42,1412.05,Standard
ORD-5884,2025-10-29,East,Corporate,Home Appliances,Vacuum Cleaner,2,9189.82,0.0,18379.63,3943.35,Express
ORD-5885,2025-10-29,East,Consumer,Home Appliances,Room Heater,1,2675.47,0.05,2541.69,462.13,Express
ORD-5886,2025-10-29,East,Corporate,Home Appliances,Mixer Grinder,3,3338.97,0.05,9516.07,2315.88,Standard
ORD-5887,2025-10-29,North,Small Business,Furniture,Office Chair,2,4230.05,0.05,8037.09,1251.55,Same Day
ORD-5888,2025-10-29,South,Consumer,Furniture,Study Table,1,3583.07,0.2,2866.46,560.07,Standard
ORD-5889,2025-10-29,South,Consumer,Furniture,Bookshelf,1,3170.65,0.1,2853.59,488.48,Standard
ORD-5890,2025-10-29,East,Consumer,Office Supplies,Whiteboard,2,1657.28,0.15,2817.38,971.99,Standard
ORD-5891,2025-10-29,North,Corporate,Technology,Laptop,1,51004.76,0.05,48454.52,6374.14,Standard
ORD-5892,2025-10-29,West,Corporate,Home Appliances,Room Heater,1,2822.3,0.1,2540.07,476.65,Standard
ORD-5893,2025-10-29,North,Small Business,Furniture,Office Chair,1,4194.24,0.2,3355.39,696.25,Express
ORD-5894,2025-10-30,North,Consumer,Office Supplies,Desk Organizer,2,425.34,0.1,765.62,246.79,Standard
ORD-5895,2025-10-30,South,Consumer,Home Appliances,Air Fryer,1,6495.12,0.0,6495.12,1139.32,Standard
ORD-5896,2025-10-30,East,Consumer,Home Appliances,Electric Kettle,1,1497.49,0.0,1497.49,229.07,Standard
ORD-5897,2025-10-30,West,Consumer,Office Supplies,Notebook Pack,1,209.6,0.1,188.64,51.02,Standard
ORD-5898,2025-10-30,North,Corporate,Furniture,Study Table,3,3900.67,0.05,11116.91,1522.92,Standard
ORD-5899,2025-10-30,North,Consumer,Home Appliances,Air Fryer,2,6507.07,0.05,12363.44,2949.72,Standard
ORD-5900,2025-10-30,South,Consumer,Office Supplies,Whiteboard,1,1661.02,0.15,1411.87,464.74,Express
ORD-5901,2025-10-30,East,Consumer,Home Appliances,Air Fryer,1,6292.14,0.0,6292.14,1503.72,Standard
ORD-5902,2025-10-30,West,Corporate,Technology,Bluetooth Speaker,1,1876.14,0.0,1876.14,227.85,Standard
ORD-5903,2025-10-30,East,Consumer,Furniture,Bookshelf,1,3386.47,0.15,2878.5,651.64,Standard
ORD-5904,2025-10-30,South,Consumer,Office Supplies,Notebook Pack,2,221.41,0.0,442.82,128.7,Standard
ORD-5905,2025-10-30,South,Consumer,Technology,Tablet,1,15249.48,0.1,13724.53,1772.14,Standard
ORD-5906,2025-10-31,East,Consumer,Technology,Monitor 24in,3,8811.57,0.1,23791.24,3746.34,Standard
ORD-5907,2025-10-31,East,Consumer,Technology,Wireless Mouse,2,620.56,0.2,992.9,155.51,Standard
ORD-5908,2025-10-31,South,Consumer,Furniture,Executive Desk,1,10009.8,0.1,9008.82,1290.38,Standard
ORD-5909,2025-10-31,North,Small Business,Office Supplies,Stapler,2,179.04,0.15,304.37,89.69,Express
ORD-5910,2025-10-31,East,Corporate,Office Supplies,Ballpoint Pens,1,85.73,0.05,81.44,22.18,Standard
ORD-5911,2025-10-31,West,Corporate,Furniture,Study Table,2,3406.84,0.15,5791.63,1055.15,Standard
ORD-5912,2025-10-31,South,Consumer,Furniture,Executive Desk,1,9571.62,0.0,9571.62,1280.06,Standard
ORD-5913,2025-10-31,North,Consumer,Furniture,Executive Desk,1,10525.57,0.15,8946.73,1271.64,Same Day
ORD-5914,2025-11-01,North,Consumer,Technology,Tablet,2,16249.86,0.1,29249.75,4186.0,Standard
ORD-5915,2025-11-01,North,Corporate,Technology,Laptop,2,50898.84,0.0,101797.69,18431.42,Standard
ORD-5916,2025-11-01,West,Consumer,Technology,Tablet,3,14306.31,0.0,42918.92,5867.02,Standard
ORD-5917,2025-11-01,North,Consumer,Furniture,Office Chair,1,4550.27,0.05,4322.76,718.26,Standard
ORD-5918,2025-11-01,South,Corporate,Furniture,Executive Desk,1,10741.1,0.2,8592.88,1554.58,Standard
ORD-5919,2025-11-01,West,Corporate,Office Supplies,Ballpoint Pens,1,85.91,0.1,77.32,22.33,Express
ORD-5920,2025-11-01,West,Small Business,Office Supplies,Sticky Notes,1,58.2,0.0,58.2,20.06,Express
ORD-5921,2025-11-01,West,Small Business,Home Appliances,Mixer Grinder,1,3548.95,0.0,3548.95,583.04,Standard
ORD-5922,2025-11-01,North,Consumer,Furniture,Filing Cabinet,1,5168.54,0.0,5168.54,1151.66,Express
ORD-5923,2025-11-01,West,Consumer,Office Supplies,Desk Organizer,1,442.51,0.0,442.51,138.32,Standard
ORD-5924,2025-11-01,West,Consumer,Home Appliances,Room Heater,2,2721.95,0.0,5443.89,950.78,Standard
ORD-5925,2025-11-01,South,Small Business,Home Appliances,Mixer Grinder,2,3292.75,0.0,6585.49,1368.7,Standard
ORD-5926,2025-11-01,South,Corporate,Furniture,Executive Desk,1,10673.68,0.15,9072.63,1831.13,Express
ORD-5927,2025-11-01,West,Corporate,Home Appliances,Vacuum Cleaner,1,8656.18,0.0,8656.18,1678.69,Standard
ORD-5928,2025-11-01,South,Corporate,Technology,Smartphone,2,24101.06,0.0,48202.13,4738.94,Express
ORD-5929,2025-11-02,East,Small Business,Office Supplies,Ballpoint Pens,1,96.81,0.0,96.81,28.39,Standard
ORD-5930,2025-11-02,North,Consumer,Home Appliances,Mixer Grinder,1,3475.83,0.0,3475.83,628.31,Standard
ORD-5931,2025-11-02,West,Consumer,Home Appliances,Electric Kettle,3,1461.03,0.2,3506.46,643.45,Express
ORD-5932,2025-11-02,West,Corporate,Home Appliances,Room Heater,1,2568.66,0.0,2568.66,621.19,Same Day
ORD-5933,2025-11-02,East,Corporate,Technology,Bluetooth Speaker,1,1795.09,0.15,1525.83,267.74,Standard
ORD-5934,2025-11-02,South,Consumer,Home Appliances,Air Fryer,1,6197.75,0.0,6197.75,1422.68,Standard
ORD-5935,2025-11-02,West,Corporate,Technology,Printer,1,7120.37,0.05,6764.35,1175.77,Express
ORD-5936,2025-11-02,North,Small Business,Home Appliances,Mixer Grinder,1,3430.4,0.0,3430.4,729.86,Standard
ORD-5937,2025-11-02,South,Consumer,Office Supplies,Notebook Pack,2,236.65,0.0,473.31,132.86,Same Day
ORD-5938,2025-11-02,South,Consumer,Furniture,Filing Cabinet,1,5839.77,0.2,4671.82,798.91,Standard
ORD-5939,2025-11-02,North,Consumer,Technology,Printer,2,7851.4,0.0,15702.81,1879.32,Standard
ORD-5940,2025-11-02,North,Small Business,Home Appliances,Room Heater,1,2833.42,0.0,2833.42,692.09,Same Day
ORD-5941,2025-11-02,East,Consumer,Furniture,Bookshelf,1,3393.65,0.1,3054.28,688.42,Standard
ORD-5942,2025-11-02,West,Small Business,Technology,Laptop,1,46384.12,0.1,41745.71,7637.09,Standard
ORD-5943,2025-11-03,North,Consumer,Home Appliances,Vacuum Cleaner,2,8487.57,0.1,15277.62,2924.15,Standard
ORD-5944,2025-11-03,West,Consumer,Office Supplies,Stapler,1,192.38,0.0,192.38,55.71,Express
ORD-5945,2025-11-03,South,Consumer,Technology,Smartphone,1,23326.48,0.0,23326.48,4240.63,Standard
ORD-5946,2025-11-03,North,Corporate,Office Supplies,Stapler,1,186.02,0.05,176.72,64.69,Standard
ORD-5947,2025-11-03,South,Consumer,Furniture,Bookshelf,1,3160.83,0.1,2844.75,614.4,Standard
ORD-5948,2025-11-04,North,Corporate,Home Appliances,Room Heater,2,2686.95,0.0,5373.9,895.9,Express
ORD-5949,2025-11-04,West,Corporate,Technology,Tablet,1,14345.42,0.0,14345.42,1940.32,Express
ORD-5950,2025-11-04,East,Small Business,Home Appliances,Room Heater,1,2721.23,0.05,2585.17,425.7,Same Day
ORD-5951,2025-11-04,East,Consumer,Office Supplies,Sticky Notes,1,59.26,0.1,53.33,18.87,Standard
ORD-5952,2025-11-04,West,Consumer,Technology,Bluetooth Speaker,1,1776.96,0.1,1599.27,208.97,Standard
ORD-5953,2025-11-04,East,Corporate,Furniture,Executive Desk,2,10711.39,0.1,19280.5,3081.16,Express
ORD-5954,2025-11-04,North,Small Business,Furniture,Filing Cabinet,1,5471.48,0.0,5471.48,1036.07,Standard
ORD-5955,2025-11-04,West,Small Business,Technology,Monitor 24in,1,8633.91,0.1,7770.52,994.14,Standard
ORD-5956,2025-11-04,North,Corporate,Office Supplies,Ballpoint Pens,1,97.25,0.1,87.52,30.47,Standard
ORD-5957,2025-11-04,South,Corporate,Furniture,Sofa Set,1,21659.54,0.05,20576.56,4537.31,Standard
ORD-5958,2025-11-04,West,Consumer,Furniture,Office Chair,1,4499.78,0.05,4274.79,885.73,Same Day
ORD-5959,2025-11-04,East,Consumer,Furniture,Bookshelf,1,3448.28,0.0,3448.28,598.38,Standard
ORD-5960,2025-11-04,North,Consumer,Technology,Bluetooth Speaker,1,1704.43,0.0,1704.43,238.46,Express
ORD-5961,2025-11-05,West,Corporate,Furniture,Study Table,1,3525.94,0.0,3525.94,462.95,Standard
ORD-5962,2025-11-05,East,Consumer,Furniture,Office Chair,1,4473.27,0.1,4025.95,604.3,Express
ORD-5963,2025-11-05,East,Consumer,Technology,Printer,1,7366.35,0.05,6998.03,819.98,Standard
ORD-5964,2025-11-05,West,Corporate,Home Appliances,Mixer Grinder,1,3478.79,0.1,3130.91,762.26,Standard
ORD-5965,2025-11-05,West,Consumer,Office Supplies,Sticky Notes,1,63.62,0.0,63.62,21.16,Standard
ORD-5966,2025-11-05,South,Corporate,Furniture,Study Table,1,3640.45,0.0,3640.45,522.78,Standard
ORD-5967,2025-11-05,East,Consumer,Furniture,Office Chair,1,4232.78,0.0,4232.78,860.62,Standard
ORD-5968,2025-11-05,South,Consumer,Home Appliances,Mixer Grinder,1,3706.88,0.0,3706.88,695.78,Same Day
ORD-5969,2025-11-05,South,Consumer,Home Appliances,Vacuum Cleaner,3,8290.92,0.0,24872.77,3899.11,Standard
ORD-5970,2025-11-05,West,Consumer,Technology,Printer,1,8264.78,0.05,7851.54,1024.5,Standard
ORD-5971,2025-11-05,West,Consumer,Technology,Tablet,1,14498.08,0.0,14498.08,1637.28,Standard
ORD-5972,2025-11-05,North,Corporate,Technology,Tablet,2,15715.16,0.1,28287.29,4086.07,Standard
ORD-5973,2025-11-06,East,Corporate,Furniture,Bookshelf,1,3186.8,0.0,3186.8,604.72,Same Day
ORD-5974,2025-11-06,North,Small Business,Office Supplies,Sticky Notes,1,55.57,0.0,55.57,17.51,Standard
ORD-5975,2025-11-06,North,Corporate,Home Appliances,Air Fryer,1,6137.45,0.0,6137.45,1344.35,Standard
ORD-5976,2025-11-06,North,Consumer,Office Supplies,Stapler,1,181.05,0.0,181.05,66.9,Express
ORD-5977,2025-11-06,West,Corporate,Technology,Laptop,1,48103.03,0.0,48103.03,6729.91,Express
ORD-5978,2025-11-06,West,Consumer,Home Appliances,Room Heater,1,2758.97,0.1,2483.07,509.75,Standard
ORD-5979,2025-11-06,West,Consumer,Home Appliances,Room Heater,1,2587.49,0.0,2587.49,404.72,Express
ORD-5980,2025-11-06,East,Consumer,Home Appliances,Room Heater,1,2676.08,0.1,2408.47,393.27,Same Day
ORD-5981,2025-11-06,West,Consumer,Furniture,Study Table,1,3684.16,0.1,3315.75,680.98,Standard
ORD-5982,2025-11-06,North,Corporate,Technology,Laptop,2,49884.94,0.0,99769.88,17624.22,Standard
ORD-5983,2025-11-06,South,Corporate,Furniture,Bookshelf,1,3057.59,0.1,2751.84,620.36,Standard
ORD-5984,2025-11-07,South,Consumer,Technology,Bluetooth Speaker,1,1778.74,0.1,1600.87,271.44,Standard
ORD-5985,2025-11-07,North,Small Business,Office Supplies,Stapler,1,191.21,0.1,172.09,61.97,Standard
ORD-5986,2025-11-07,North,Consumer,Home Appliances,Room Heater,1,2400.34,0.15,2040.29,425.28,Standard
ORD-5987,2025-11-07,North,Small Business,Office Supplies,Ballpoint Pens,1,91.25,0.15,77.56,21.74,Express
ORD-5988,2025-11-07,South,Consumer,Home Appliances,Vacuum Cleaner,1,9507.03,0.0,9507.03,1456.98,Standard
ORD-5989,2025-11-07,North,Consumer,Furniture,Filing Cabinet,2,4968.6,0.0,9937.19,1378.16,Standard
ORD-5990,2025-11-07,West,Corporate,Furniture,Executive Desk,3,9286.18,0.05,26465.61,4980.42,Express
ORD-5991,2025-11-07,East,Small Business,Technology,Smartphone,1,23497.46,0.1,21147.72,3959.61,Standard
ORD-5992,2025-11-07,East,Consumer,Office Supplies,Stapler,4,182.85,0.1,658.24,200.58,Express
ORD-5993,2025-11-07,East,Consumer,Technology,Laptop,1,44528.03,0.0,44528.03,7643.79,Express
ORD-5994,2025-11-07,East,Corporate,Office Supplies,Stapler,1,191.75,0.05,182.16,54.66,Standard
ORD-5995,2025-11-07,South,Consumer,Technology,Smartphone,1,22435.48,0.0,22435.48,3535.75,Standard
ORD-5996,2025-11-07,East,Consumer,Furniture,Study Table,1,3786.21,0.05,3596.9,638.91,Standard
ORD-5997,2025-11-07,South,Consumer,Furniture,Sofa Set,2,22577.81,0.1,40640.06,6478.83,Standard
ORD-5998,2025-11-07,North,Consumer,Office Supplies,Ballpoint Pens,1,94.24,0.2,75.4,26.54,Same Day
ORD-5999,2025-11-07,South,Small Business,Furniture,Study Table,2,3583.09,0.1,6449.56,899.55,Express
ORD-6000,2025-11-07,East,Consumer,Home Appliances,Vacuum Cleaner,1,9608.27,0.2,7686.61,1583.0,Standard
ORD-6001,2025-11-08,North,Small Business,Furniture,Office Chair,1,4345.07,0.0,4345.07,609.61,Same Day
ORD-6002,2025-11-08,East,Consumer,Office Supplies,Whiteboard,2,1615.22,0.0,3230.43,1111.55,Standard
ORD-6003,2025-11-08,West,Consumer,Home Appliances,Room Heater,2,2806.77,0.05,5332.87,1123.65,Express
ORD-6004,2025-11-08,West,Consumer,Furniture,Filing Cabinet,1,5697.28,0.1,5127.55,744.2,Express
ORD-6005,2025-11-08,West,Consumer,Furniture,Bookshelf,1,3007.36,0.0,3007.36,489.28,Standard
ORD-6006,2025-11-08,North,Consumer,Office Supplies,Stapler,2,181.66,0.0,363.32,111.87,Standard
ORD-6007,2025-11-08,West,Small Business,Technology,Laptop,1,44881.98,0.05,42637.89,4071.03,Express
ORD-6008,2025-11-08,East,Consumer,Home Appliances,Electric Kettle,1,1290.83,0.1,1161.74,273.42,Standard
ORD-6009,2025-11-08,West,Consumer,Technology,Bluetooth Speaker,1,1740.36,0.1,1566.32,172.02,Standard
ORD-6010,2025-11-08,West,Small Business,Technology,Wireless Mouse,2,616.69,0.05,1171.7,191.17,Same Day
ORD-6011,2025-11-08,East,Corporate,Office Supplies,Sticky Notes,1,62.08,0.0,62.08,17.82,Standard
ORD-6012,2025-11-08,South,Corporate,Technology,Laptop,3,49126.16,0.0,147378.48,19444.69,Standard
ORD-6013,2025-11-08,North,Consumer,Office Supplies,Desk Organizer,1,443.31,0.0,443.31,145.36,Standard
ORD-6014,2025-11-09,West,Corporate,Furniture,Filing Cabinet,1,5742.44,0.05,5455.32,1095.02,Standard
ORD-6015,2025-11-09,West,Corporate,Home Appliances,Vacuum Cleaner,1,9007.43,0.15,7656.31,1454.39,Same Day
ORD-6016,2025-11-09,South,Small Business,Technology,Wireless Mouse,1,648.12,0.2,518.5,70.17,Express
ORD-6017,2025-11-09,East,Corporate,Furniture,Bookshelf,1,3352.05,0.15,2849.24,638.71,Standard
ORD-6018,2025-11-09,East,Consumer,Furniture,Sofa Set,3,22061.76,0.05,62876.02,11689.1,Standard
ORD-6019,2025-11-09,East,Corporate,Office Supplies,Desk Organizer,3,433.39,0.0,1300.17,354.0,Standard
ORD-6020,2025-11-09,South,Corporate,Technology,Bluetooth Speaker,1,1796.23,0.05,1706.41,322.17,Express
ORD-6021,2025-11-10,South,Small Business,Office Supplies,Whiteboard,1,1482.84,0.0,1482.84,470.45,Standard
ORD-6022,2025-11-10,South,Corporate,Home Appliances,Electric Kettle,1,1298.88,0.1,1168.99,207.13,Standard
ORD-6023,2025-11-10,East,Small Business,Office Supplies,Whiteboard,1,1574.02,0.05,1495.32,431.05,Standard
ORD-6024,2025-11-10,West,Consumer,Furniture,Study Table,2,3715.99,0.1,6688.79,1489.83,Express
ORD-6025,2025-11-10,West,Small Business,Home Appliances,Electric Kettle,1,1367.27,0.15,1162.18,255.39,Standard
ORD-6026,2025-11-10,North,Consumer,Home Appliances,Vacuum Cleaner,1,9103.64,0.1,8193.28,1612.45,Standard
ORD-6027,2025-11-10,North,Consumer,Home Appliances,Electric Kettle,1,1431.22,0.15,1216.54,302.96,Standard
ORD-6028,2025-11-10,West,Consumer,Technology,Smartphone,2,20522.73,0.05,38993.19,4527.41,Standard
ORD-6029,2025-11-10,East,Consumer,Home Appliances,Electric Kettle,1,1504.3,0.05,1429.09,322.54,Express
ORD-6030,2025-11-10,East,Consumer,Office Supplies,Ballpoint Pens,1,90.24,0.0,90.24,26.54,Standard
ORD-6031,2025-11-11,East,Consumer,Furniture,Filing Cabinet,1,5809.54,0.1,5228.59,913.04,Express
ORD-6032,2025-11-11,East,Corporate,Technology,Monitor 24in,1,9226.94,0.0,9226.94,1346.67,Standard
ORD-6033,2025-11-11,East,Corporate,Furniture,Office Chair,4,3987.53,0.1,14355.09,2698.68,Same Day
ORD-6034,2025-11-11,North,Consumer,Office Supplies,Notebook Pack,2,230.91,0.05,438.73,129.65,Standard
ORD-6035,2025-11-11,South,Consumer,Technology,Tablet,2,14362.24,0.1,25852.04,2378.37,Standard
ORD-6036,2025-11-11,North,Corporate,Home Appliances,Air Fryer,1,6242.2,0.05,5930.09,1407.34,Express
ORD-6037,2025-11-11,South,Consumer,Home Appliances,Vacuum Cleaner,1,8822.25,0.05,8381.14,1745.57,Standard
ORD-6038,2025-11-11,West,Consumer,Furniture,Sofa Set,1,21584.28,0.05,20505.06,3861.7,Standard
ORD-6039,2025-11-11,East,Small Business,Furniture,Filing Cabinet,1,5277.79,0.1,4750.01,830.59,Standard
ORD-6040,2025-11-11,South,Consumer,Office Supplies,Desk Organizer,1,430.03,0.0,430.03,116.8,Standard
ORD-6041,2025-11-11,South,Consumer,Home Appliances,Mixer Grinder,2,3440.88,0.2,5505.41,1123.08,Standard
ORD-6042,2025-11-11,North,Consumer,Furniture,Bookshelf,2,3159.97,0.0,6319.94,958.75,Express
ORD-6043,2025-11-11,North,Consumer,Home Appliances,Electric Kettle,2,1317.47,0.05,2503.19,417.4,Standard
ORD-6044,2025-11-12,South,Consumer,Home Appliances,Air Fryer,1,5831.35,0.05,5539.78,933.14,Same Day
ORD-6045,2025-11-12,West,Consumer,Furniture,Office Chair,2,4269.24,0.0,8538.49,1324.94,Standard
ORD-6046,2025-11-12,North,Consumer,Office Supplies,Ballpoint Pens,1,93.4,0.1,84.06,29.93,Standard
ORD-6047,2025-11-12,North,Small Business,Furniture,Filing Cabinet,2,5488.56,0.0,10977.13,1646.87,Standard
ORD-6048,2025-11-12,South,Small Business,Office Supplies,Sticky Notes,1,58.76,0.1,52.88,14.42,Express
ORD-6049,2025-11-12,South,Consumer,Home Appliances,Vacuum Cleaner,1,9677.36,0.15,8225.76,1372.79,Standard
ORD-6050,2025-11-12,South,Consumer,Home Appliances,Mixer Grinder,1,3666.35,0.05,3483.03,569.83,Express
ORD-6051,2025-11-12,North,Corporate,Furniture,Bookshelf,3,3399.69,0.15,8669.2,1951.42,Standard
ORD-6052,2025-11-12,North,Corporate,Technology,Bluetooth Speaker,1,1951.33,0.0,1951.33,338.23,Express
ORD-6053,2025-11-12,East,Small Business,Home Appliances,Vacuum Cleaner,4,9178.32,0.0,36713.27,8718.3,Same Day
ORD-6054,2025-11-12,South,Consumer,Office Supplies,Desk Organizer,2,415.85,0.1,748.53,276.2,Same Day
ORD-6055,2025-11-12,East,Small Business,Home Appliances,Air Fryer,2,5765.23,0.1,10377.41,1638.79,Standard
ORD-6056,2025-11-12,South,Small Business,Furniture,Study Table,1,3401.01,0.0,3401.01,527.47,Standard
ORD-6057,2025-11-12,South,Small Business,Office Supplies,Stapler,2,165.86,0.15,281.97,97.17,Standard
ORD-6058,2025-11-12,North,Corporate,Home Appliances,Air Fryer,1,6749.24,0.05,6411.78,1498.74,Express
ORD-6059,2025-11-12,East,Consumer,Technology,Smartphone,1,20833.54,0.0,20833.54,2521.44,Standard
ORD-6060,2025-11-13,West,Small Business,Furniture,Office Chair,1,3947.73,0.0,3947.73,711.3,Standard
ORD-6061,2025-11-13,East,Consumer,Furniture,Sofa Set,1,19493.63,0.15,16569.59,2266.36,Standard
ORD-6062,2025-11-13,East,Corporate,Furniture,Office Chair,1,4104.13,0.05,3898.92,744.0,Standard
ORD-6063,2025-11-13,North,Small Business,Office Supplies,Whiteboard,2,1484.67,0.05,2820.87,923.96,Express
ORD-6064,2025-11-13,North,Small Business,Furniture,Office Chair,1,4566.73,0.0,4566.73,768.63,Standard
ORD-6065,2025-11-13,North,Corporate,Furniture,Filing Cabinet,3,5210.01,0.0,15630.03,2954.61,Same Day
ORD-6066,2025-11-13,South,Consumer,Technology,Smartphone,1,23232.88,0.0,23232.88,4052.74,Standard
ORD-6067,2025-11-14,East,Consumer,Technology,Monitor 24in,2,8549.98,0.15,14534.97,2449.94,Standard
ORD-6068,2025-11-14,West,Consumer,Technology,Bluetooth Speaker,2,1978.97,0.0,3957.93,650.33,Standard
ORD-6069,2025-11-14,North,Consumer,Furniture,Sofa Set,2,23001.96,0.0,46003.93,7734.88,Express
ORD-6070,2025-11-14,East,Consumer,Technology,Bluetooth Speaker,1,1805.01,0.05,1714.76,159.25,Standard
ORD-6071,2025-11-14,East,Consumer,Office Supplies,Stapler,1,191.04,0.05,181.49,55.02,Express
ORD-6072,2025-11-14,North,Corporate,Home Appliances,Air Fryer,1,5941.06,0.05,5644.0,1072.43,Express
ORD-6073,2025-11-14,West,Corporate,Office Supplies,Sticky Notes,1,59.3,0.05,56.34,15.38,Standard
ORD-6074,2025-11-14,North,Consumer,Office Supplies,Stapler,1,185.69,0.05,176.41,56.86,Standard
ORD-6075,2025-11-14,East,Small Business,Office Supplies,Sticky Notes,1,61.13,0.15,51.96,17.56,Standard
ORD-6076,2025-11-14,East,Corporate,Office Supplies,Notebook Pack,1,230.34,0.0,230.34,62.28,Standard
ORD-6077,2025-11-15,South,Corporate,Home Appliances,Mixer Grinder,1,3431.68,0.15,2916.93,570.31,Express
ORD-6078,2025-11-15,South,Small Business,Home Appliances,Mixer Grinder,1,3242.8,0.0,3242.8,614.32,Same Day
ORD-6079,2025-11-15,West,Corporate,Office Supplies,Desk Organizer,2,417.86,0.05,793.93,289.07,Express
ORD-6080,2025-11-15,West,Small Business,Technology,Monitor 24in,1,8747.18,0.0,8747.18,1382.5,Standard
ORD-6081,2025-11-15,East,Consumer,Technology,Bluetooth Speaker,1,1913.94,0.15,1626.85,182.27,Standard
ORD-6082,2025-11-15,South,Consumer,Technology,Bluetooth Speaker,1,1905.61,0.1,1715.05,254.55,Standard
ORD-6083,2025-11-15,North,Corporate,Furniture,Executive Desk,2,10339.76,0.05,19645.54,2781.94,Standard
ORD-6084,2025-11-15,South,Consumer,Technology,Tablet,2,15533.27,0.0,31066.53,3093.94,Same Day
